calendar_date,species_id,indicator_id,indicator_desc,indicator_units,head_count,indicator_value
2025-10-31,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,711.0,339.9549929677
2025-11-01,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,711.0,339.9549929677
2025-11-02,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,711.0,339.9549929677
2025-11-03,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,610.0,353.1049180328
2025-11-04,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,476.0,367.4579831933
2025-11-05,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,404.0,377.5420792079
2025-11-06,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,392.0,378.5280612245
2025-11-07,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,392.0,378.5280612245
2025-11-08,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,392.0,378.5280612245
2025-11-09,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,392.0,378.5280612245
2025-11-10,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,629.0,367.3418124006
2025-11-11,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,942.0,367.1433121019
2025-11-12,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,1056.0,367.3030304924
2025-11-13,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,1056.0,367.3030304924
2025-11-14,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,1056.0,367.3030304924
2025-11-15,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,1056.0,367.3030304924
2025-11-16,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,1056.0,367.3030304924
2025-11-17,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,844.0,370.89455
2025-11-18,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,905.0,370.4391163536
2025-11-19,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,897.0,367.844593311
2025-11-20,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,897.0,367.844593311
2025-11-21,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,897.0,367.844593311
2025-11-22,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,897.0,367.844593311
2025-11-23,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,897.0,367.844593311
2025-11-24,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,988.0,365.9631580972
2025-11-25,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,773.0,371.6742562743
2025-11-26,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,722.0,371.1274238227
2025-11-27,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,722.0,371.1274238227
2025-11-28,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,722.0,371.1274238227
2025-11-29,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,722.0,371.1274238227
2025-11-30,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,722.0,371.1274238227
2025-12-01,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,712.0,372.0887644663
2025-12-02,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,831.0,367.1229847172
2025-12-03,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,924.0,364.3326847403
2025-12-04,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,924.0,364.3326847403
2025-12-05,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,924.0,364.3326847403
2025-12-06,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,924.0,364.3326847403
2025-12-07,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,924.0,364.3326847403
2025-12-08,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,828.0,362.8106285024
2025-12-09,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,806.0,346.4667498759
2025-12-10,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,701.0,343.0393723252
2025-12-11,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,701.0,343.0393723252
2025-12-12,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,701.0,343.0393723252
2025-12-13,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,701.0,343.0393723252
2025-12-14,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,701.0,343.0393723252
2025-12-15,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,810.0,344.2649382716
2025-12-16,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,673.0,344.0395245171
2025-12-17,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,647.0,347.5162287481
2025-12-18,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,647.0,347.5162287481
2025-12-19,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,647.0,347.5162287481
2025-12-20,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,647.0,347.5162287481
2025-12-21,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,647.0,347.5162287481
2025-12-22,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,409.0,342.0464547677
2025-12-23,Cattle,5,National Heavy Dairy Cow Indicator,c/kg lwt,95.0,338.7789473684
2025-04-01,Sheep,6,National Light Lamb Indicator,c/kg cwt,23896.0,699.0235903331
2025-04-02,Sheep,6,National Light Lamb Indicator,c/kg cwt,24174.0,704.2237903988
2025-04-03,Sheep,6,National Light Lamb Indicator,c/kg cwt,23336.0,730.7161741558
2025-04-04,Sheep,6,National Light Lamb Indicator,c/kg cwt,24313.0,733.7884534858
2025-04-05,Sheep,6,National Light Lamb Indicator,c/kg cwt,24313.0,733.7884534858
2025-04-06,Sheep,6,National Light Lamb Indicator,c/kg cwt,24313.0,733.7884534858
2025-04-07,Sheep,6,National Light Lamb Indicator,c/kg cwt,27459.0,730.1207004661
2025-04-08,Sheep,6,National Light Lamb Indicator,c/kg cwt,36501.0,731.3554975754
2025-04-09,Sheep,6,National Light Lamb Indicator,c/kg cwt,35659.0,739.164670058
2025-04-10,Sheep,6,National Light Lamb Indicator,c/kg cwt,37763.0,724.248075905
2025-04-11,Sheep,6,National Light Lamb Indicator,c/kg cwt,37522.0,720.0241188689
2025-04-12,Sheep,6,National Light Lamb Indicator,c/kg cwt,37522.0,720.0241188689
2025-04-13,Sheep,6,National Light Lamb Indicator,c/kg cwt,37522.0,720.0241188689
2025-04-14,Sheep,6,National Light Lamb Indicator,c/kg cwt,34899.0,713.034226379
2025-04-15,Sheep,6,National Light Lamb Indicator,c/kg cwt,24784.0,665.6255592076
2025-04-16,Sheep,6,National Light Lamb Indicator,c/kg cwt,21372.0,657.6187955877
2025-04-17,Sheep,6,National Light Lamb Indicator,c/kg cwt,13700.0,625.5069133431
2025-04-18,Sheep,6,National Light Lamb Indicator,c/kg cwt,12704.0,627.0981379093
2025-04-19,Sheep,6,National Light Lamb Indicator,c/kg cwt,12704.0,627.0981379093
2025-04-20,Sheep,6,National Light Lamb Indicator,c/kg cwt,12704.0,627.0981379093
2025-04-21,Sheep,6,National Light Lamb Indicator,c/kg cwt,8103.0,589.0867532519
2025-04-22,Sheep,6,National Light Lamb Indicator,c/kg cwt,8035.0,705.2480505414
2025-04-23,Sheep,6,National Light Lamb Indicator,c/kg cwt,8570.0,743.6605677596
2025-04-24,Sheep,6,National Light Lamb Indicator,c/kg cwt,12387.0,755.4449855332
2025-04-25,Sheep,6,National Light Lamb Indicator,c/kg cwt,12387.0,755.4449855332
2025-04-26,Sheep,6,National Light Lamb Indicator,c/kg cwt,12387.0,755.4449855332
2025-04-27,Sheep,6,National Light Lamb Indicator,c/kg cwt,12387.0,755.4449855332
2025-04-28,Sheep,6,National Light Lamb Indicator,c/kg cwt,15872.0,763.0062593246
2025-04-29,Sheep,6,National Light Lamb Indicator,c/kg cwt,20347.0,765.2370729444
2025-04-30,Sheep,6,National Light Lamb Indicator,c/kg cwt,24443.0,772.4182255901
2025-05-01,Sheep,6,National Light Lamb Indicator,c/kg cwt,25552.0,775.7582029861
2025-05-02,Sheep,6,National Light Lamb Indicator,c/kg cwt,27106.0,775.8376344721
2025-05-03,Sheep,6,National Light Lamb Indicator,c/kg cwt,27106.0,775.8376344721
2025-05-04,Sheep,6,National Light Lamb Indicator,c/kg cwt,27106.0,775.8376344721
2025-05-05,Sheep,6,National Light Lamb Indicator,c/kg cwt,28982.0,764.9313756021
2025-05-06,Sheep,6,National Light Lamb Indicator,c/kg cwt,30301.0,758.3743243556
2025-05-07,Sheep,6,National Light Lamb Indicator,c/kg cwt,28537.0,736.6038415075
2025-05-08,Sheep,6,National Light Lamb Indicator,c/kg cwt,29778.0,726.2662584123
2025-05-09,Sheep,6,National Light Lamb Indicator,c/kg cwt,29026.0,722.9943576208
2025-05-10,Sheep,6,National Light Lamb Indicator,c/kg cwt,29026.0,722.9943576208
2025-05-11,Sheep,6,National Light Lamb Indicator,c/kg cwt,29026.0,722.9943576208
2025-05-12,Sheep,6,National Light Lamb Indicator,c/kg cwt,28580.0,723.3650160147
2025-05-13,Sheep,6,National Light Lamb Indicator,c/kg cwt,27548.0,724.272386391
2025-05-14,Sheep,6,National Light Lamb Indicator,c/kg cwt,26315.0,728.170561159
2025-05-15,Sheep,6,National Light Lamb Indicator,c/kg cwt,26217.0,738.3218397261
2025-05-16,Sheep,6,National Light Lamb Indicator,c/kg cwt,27245.0,746.3209013911
2025-05-17,Sheep,6,National Light Lamb Indicator,c/kg cwt,27245.0,746.3209013911
2025-05-18,Sheep,6,National Light Lamb Indicator,c/kg cwt,27245.0,746.3209013911
2025-05-19,Sheep,6,National Light Lamb Indicator,c/kg cwt,25249.0,749.5212956751
2025-05-20,Sheep,6,National Light Lamb Indicator,c/kg cwt,26603.0,757.934791501
2025-05-21,Sheep,6,National Light Lamb Indicator,c/kg cwt,26817.0,765.685557389
2025-05-22,Sheep,6,National Light Lamb Indicator,c/kg cwt,22710.0,768.9546583443
2025-05-23,Sheep,6,National Light Lamb Indicator,c/kg cwt,20880.0,762.4268250048
2025-05-24,Sheep,6,National Light Lamb Indicator,c/kg cwt,20880.0,762.4268250048
2025-05-25,Sheep,6,National Light Lamb Indicator,c/kg cwt,20880.0,762.4268250048
2025-05-26,Sheep,6,National Light Lamb Indicator,c/kg cwt,23182.0,778.263440044
2025-05-27,Sheep,6,National Light Lamb Indicator,c/kg cwt,20143.0,824.8803882689
2025-05-28,Sheep,6,National Light Lamb Indicator,c/kg cwt,20316.0,851.2522136789
2025-05-29,Sheep,6,National Light Lamb Indicator,c/kg cwt,23029.0,862.7278853706
2025-05-30,Sheep,6,National Light Lamb Indicator,c/kg cwt,24090.0,861.7288254961
2025-05-31,Sheep,6,National Light Lamb Indicator,c/kg cwt,24090.0,861.7288254961
2025-06-01,Sheep,6,National Light Lamb Indicator,c/kg cwt,24090.0,861.7288254961
2025-06-02,Sheep,6,National Light Lamb Indicator,c/kg cwt,23151.0,861.5994542525
2025-06-03,Sheep,6,National Light Lamb Indicator,c/kg cwt,28268.0,875.006769209
2025-06-04,Sheep,6,National Light Lamb Indicator,c/kg cwt,28485.0,880.620983816
2025-06-05,Sheep,6,National Light Lamb Indicator,c/kg cwt,28121.0,880.6535685431
2025-06-06,Sheep,6,National Light Lamb Indicator,c/kg cwt,28597.0,881.5154619925
2025-06-07,Sheep,6,National Light Lamb Indicator,c/kg cwt,28597.0,881.5154619925
2025-06-08,Sheep,6,National Light Lamb Indicator,c/kg cwt,28597.0,881.5154619925
2025-06-09,Sheep,6,National Light Lamb Indicator,c/kg cwt,24315.0,893.572381534
2025-06-10,Sheep,6,National Light Lamb Indicator,c/kg cwt,18901.0,907.7674531189
2025-06-11,Sheep,6,National Light Lamb Indicator,c/kg cwt,20635.0,923.9098077344
2025-06-12,Sheep,6,National Light Lamb Indicator,c/kg cwt,21215.0,923.8192119868
2025-06-13,Sheep,6,National Light Lamb Indicator,c/kg cwt,21009.0,928.2624594174
2025-06-14,Sheep,6,National Light Lamb Indicator,c/kg cwt,21009.0,928.2624594174
2025-06-15,Sheep,6,National Light Lamb Indicator,c/kg cwt,21009.0,928.2624594174
2025-06-16,Sheep,6,National Light Lamb Indicator,c/kg cwt,26505.0,923.1201418412
2025-06-17,Sheep,6,National Light Lamb Indicator,c/kg cwt,29197.0,911.9061341713
2025-06-18,Sheep,6,National Light Lamb Indicator,c/kg cwt,30309.0,905.2853025306
2025-06-19,Sheep,6,National Light Lamb Indicator,c/kg cwt,27106.0,919.895182004
2025-06-20,Sheep,6,National Light Lamb Indicator,c/kg cwt,27660.0,915.8825271041
2025-06-21,Sheep,6,National Light Lamb Indicator,c/kg cwt,27660.0,915.8825271041
2025-06-22,Sheep,6,National Light Lamb Indicator,c/kg cwt,27660.0,915.8825271041
2025-06-23,Sheep,6,National Light Lamb Indicator,c/kg cwt,27777.0,895.2077687331
2025-06-24,Sheep,6,National Light Lamb Indicator,c/kg cwt,27417.0,905.2100255389
2025-06-25,Sheep,6,National Light Lamb Indicator,c/kg cwt,25828.0,899.8473133228
2025-06-26,Sheep,6,National Light Lamb Indicator,c/kg cwt,29620.0,910.6933266172
2025-06-27,Sheep,6,National Light Lamb Indicator,c/kg cwt,29298.0,915.9874251246
2025-06-28,Sheep,6,National Light Lamb Indicator,c/kg cwt,29298.0,915.9874251246
2025-06-29,Sheep,6,National Light Lamb Indicator,c/kg cwt,29298.0,915.9874251246
2025-06-30,Sheep,6,National Light Lamb Indicator,c/kg cwt,28877.0,935.833842539
2025-07-01,Sheep,6,National Light Lamb Indicator,c/kg cwt,28522.0,964.3967154758
2025-07-02,Sheep,6,National Light Lamb Indicator,c/kg cwt,30003.0,983.0991683465
2025-07-03,Sheep,6,National Light Lamb Indicator,c/kg cwt,31977.0,980.0924111236
2025-07-04,Sheep,6,National Light Lamb Indicator,c/kg cwt,33086.0,978.8621077102
2025-07-05,Sheep,6,National Light Lamb Indicator,c/kg cwt,33086.0,978.8621077102
2025-07-06,Sheep,6,National Light Lamb Indicator,c/kg cwt,33086.0,978.8621077102
2025-07-07,Sheep,6,National Light Lamb Indicator,c/kg cwt,36327.0,992.868089066
2025-07-08,Sheep,6,National Light Lamb Indicator,c/kg cwt,36258.0,987.0376798913
2025-07-09,Sheep,6,National Light Lamb Indicator,c/kg cwt,36976.0,978.4633404857
2025-07-10,Sheep,6,National Light Lamb Indicator,c/kg cwt,30822.0,977.7873171923
2025-07-11,Sheep,6,National Light Lamb Indicator,c/kg cwt,30448.0,973.5744273023
2025-07-12,Sheep,6,National Light Lamb Indicator,c/kg cwt,30448.0,973.5744273023
2025-07-13,Sheep,6,National Light Lamb Indicator,c/kg cwt,30448.0,973.5744273023
2025-07-14,Sheep,6,National Light Lamb Indicator,c/kg cwt,29349.0,972.6011160005
2025-07-15,Sheep,6,National Light Lamb Indicator,c/kg cwt,27486.0,962.80336257
2025-07-16,Sheep,6,National Light Lamb Indicator,c/kg cwt,25359.0,967.1808515162
2025-07-17,Sheep,6,National Light Lamb Indicator,c/kg cwt,29208.0,973.3383922008
2025-07-18,Sheep,6,National Light Lamb Indicator,c/kg cwt,29161.0,983.9439379034
2025-07-19,Sheep,6,National Light Lamb Indicator,c/kg cwt,29161.0,983.9439379034
2025-07-20,Sheep,6,National Light Lamb Indicator,c/kg cwt,29161.0,983.9439379034
2025-07-21,Sheep,6,National Light Lamb Indicator,c/kg cwt,29676.0,970.6544862111
2025-07-22,Sheep,6,National Light Lamb Indicator,c/kg cwt,31113.0,973.3272577958
2025-07-23,Sheep,6,National Light Lamb Indicator,c/kg cwt,32005.0,974.912193851
2025-07-24,Sheep,6,National Light Lamb Indicator,c/kg cwt,31253.0,964.2112366845
2025-07-25,Sheep,6,National Light Lamb Indicator,c/kg cwt,29872.0,959.747214455
2025-07-26,Sheep,6,National Light Lamb Indicator,c/kg cwt,29872.0,959.747214455
2025-07-27,Sheep,6,National Light Lamb Indicator,c/kg cwt,29872.0,959.747214455
2025-07-28,Sheep,6,National Light Lamb Indicator,c/kg cwt,25034.0,970.1310690062
2025-07-29,Sheep,6,National Light Lamb Indicator,c/kg cwt,22074.0,973.4639787261
2025-07-30,Sheep,6,National Light Lamb Indicator,c/kg cwt,22761.0,984.0497228637
2025-07-31,Sheep,6,National Light Lamb Indicator,c/kg cwt,21041.0,991.5284218288
2025-08-01,Sheep,6,National Light Lamb Indicator,c/kg cwt,21044.0,998.0013256938
2025-08-02,Sheep,6,National Light Lamb Indicator,c/kg cwt,21044.0,998.0013256938
2025-08-03,Sheep,6,National Light Lamb Indicator,c/kg cwt,21044.0,998.0013256938
2025-08-04,Sheep,6,National Light Lamb Indicator,c/kg cwt,22888.0,1005.4968332445
2025-08-05,Sheep,6,National Light Lamb Indicator,c/kg cwt,27580.0,1026.9617497462
2025-08-06,Sheep,6,National Light Lamb Indicator,c/kg cwt,26214.0,1040.71123682
2025-08-07,Sheep,6,National Light Lamb Indicator,c/kg cwt,25149.0,1037.8335766273
2025-08-08,Sheep,6,National Light Lamb Indicator,c/kg cwt,24865.0,1035.7105041544
2025-08-09,Sheep,6,National Light Lamb Indicator,c/kg cwt,24865.0,1035.7105041544
2025-08-10,Sheep,6,National Light Lamb Indicator,c/kg cwt,24865.0,1035.7105041544
2025-08-11,Sheep,6,National Light Lamb Indicator,c/kg cwt,26018.0,1019.4546724844
2025-08-12,Sheep,6,National Light Lamb Indicator,c/kg cwt,28572.0,1006.3117917227
2025-08-13,Sheep,6,National Light Lamb Indicator,c/kg cwt,28199.0,999.3410046314
2025-08-14,Sheep,6,National Light Lamb Indicator,c/kg cwt,31653.0,999.9217870502
2025-08-15,Sheep,6,National Light Lamb Indicator,c/kg cwt,33017.0,998.9999950117
2025-08-16,Sheep,6,National Light Lamb Indicator,c/kg cwt,33017.0,998.9999950117
2025-08-17,Sheep,6,National Light Lamb Indicator,c/kg cwt,33017.0,998.9999950117
2025-08-18,Sheep,6,National Light Lamb Indicator,c/kg cwt,32685.0,995.8817902524
2025-08-19,Sheep,6,National Light Lamb Indicator,c/kg cwt,28923.0,995.3253505757
2025-08-20,Sheep,6,National Light Lamb Indicator,c/kg cwt,31432.0,960.3690532515
2025-08-21,Sheep,6,National Light Lamb Indicator,c/kg cwt,30375.0,962.6967290008
2025-08-22,Sheep,6,National Light Lamb Indicator,c/kg cwt,29699.0,962.8943311593
2025-08-23,Sheep,6,National Light Lamb Indicator,c/kg cwt,29699.0,962.8943311593
2025-08-24,Sheep,6,National Light Lamb Indicator,c/kg cwt,29699.0,962.8943311593
2025-08-25,Sheep,6,National Light Lamb Indicator,c/kg cwt,29242.0,957.1539921483
2025-08-26,Sheep,6,National Light Lamb Indicator,c/kg cwt,28643.0,948.4464342213
2025-08-27,Sheep,6,National Light Lamb Indicator,c/kg cwt,27554.0,970.4500377985
2025-08-28,Sheep,6,National Light Lamb Indicator,c/kg cwt,27622.0,969.3368677938
2025-08-29,Sheep,6,National Light Lamb Indicator,c/kg cwt,27065.0,966.1724929725
2025-08-30,Sheep,6,National Light Lamb Indicator,c/kg cwt,27065.0,966.1724929725
2025-08-31,Sheep,6,National Light Lamb Indicator,c/kg cwt,27065.0,966.1724929725
2025-09-01,Sheep,6,National Light Lamb Indicator,c/kg cwt,27665.0,986.3659053353
2025-09-02,Sheep,6,National Light Lamb Indicator,c/kg cwt,28076.0,1024.6762058912
2025-09-03,Sheep,6,National Light Lamb Indicator,c/kg cwt,27767.0,1035.3402735153
2025-09-04,Sheep,6,National Light Lamb Indicator,c/kg cwt,28430.0,1042.8317777594
2025-09-05,Sheep,6,National Light Lamb Indicator,c/kg cwt,28824.0,1038.5619173918
2025-09-06,Sheep,6,National Light Lamb Indicator,c/kg cwt,28824.0,1038.5619173918
2025-09-07,Sheep,6,National Light Lamb Indicator,c/kg cwt,28824.0,1038.5619173918
2025-09-08,Sheep,6,National Light Lamb Indicator,c/kg cwt,28261.0,1038.4198563533
2025-09-09,Sheep,6,National Light Lamb Indicator,c/kg cwt,27241.0,1019.072373951
2025-09-10,Sheep,6,National Light Lamb Indicator,c/kg cwt,27186.0,1029.2299751747
2025-09-11,Sheep,6,National Light Lamb Indicator,c/kg cwt,24593.0,1023.8956952873
2025-09-12,Sheep,6,National Light Lamb Indicator,c/kg cwt,23799.0,1028.1538292407
2025-09-13,Sheep,6,National Light Lamb Indicator,c/kg cwt,23799.0,1028.1538292407
2025-09-14,Sheep,6,National Light Lamb Indicator,c/kg cwt,23799.0,1028.1538292407
2025-09-15,Sheep,6,National Light Lamb Indicator,c/kg cwt,24732.0,1039.8031302119
2025-09-16,Sheep,6,National Light Lamb Indicator,c/kg cwt,25623.0,1076.7375303868
2025-09-17,Sheep,6,National Light Lamb Indicator,c/kg cwt,24085.0,1087.406108798
2025-09-18,Sheep,6,National Light Lamb Indicator,c/kg cwt,24724.0,1088.4251911988
2025-09-19,Sheep,6,National Light Lamb Indicator,c/kg cwt,26183.0,1093.3366170721
2025-09-20,Sheep,6,National Light Lamb Indicator,c/kg cwt,26183.0,1093.3366170721
2025-09-21,Sheep,6,National Light Lamb Indicator,c/kg cwt,26183.0,1093.3366170721
2025-09-22,Sheep,6,National Light Lamb Indicator,c/kg cwt,27167.0,1100.8253436817
2025-09-23,Sheep,6,National Light Lamb Indicator,c/kg cwt,28974.0,1077.1602902775
2025-09-24,Sheep,6,National Light Lamb Indicator,c/kg cwt,29654.0,1071.2637302118
2025-09-25,Sheep,6,National Light Lamb Indicator,c/kg cwt,30333.0,1067.9080011637
2025-09-26,Sheep,6,National Light Lamb Indicator,c/kg cwt,29478.0,1062.0150977407
2025-09-27,Sheep,6,National Light Lamb Indicator,c/kg cwt,29478.0,1062.0150977407
2025-09-28,Sheep,6,National Light Lamb Indicator,c/kg cwt,29478.0,1062.0150977407
2025-09-29,Sheep,6,National Light Lamb Indicator,c/kg cwt,26625.0,1037.3603183624
2025-09-30,Sheep,6,National Light Lamb Indicator,c/kg cwt,26591.0,1044.8953428679
2025-10-01,Sheep,6,National Light Lamb Indicator,c/kg cwt,25455.0,1047.781061206
2025-10-02,Sheep,6,National Light Lamb Indicator,c/kg cwt,24600.0,1047.2309932561
2025-10-03,Sheep,6,National Light Lamb Indicator,c/kg cwt,24646.0,1051.2153771444
2025-10-04,Sheep,6,National Light Lamb Indicator,c/kg cwt,24646.0,1051.2153771444
2025-10-05,Sheep,6,National Light Lamb Indicator,c/kg cwt,24646.0,1051.2153771444
2025-10-06,Sheep,6,National Light Lamb Indicator,c/kg cwt,21578.0,1065.8895973213
2025-10-07,Sheep,6,National Light Lamb Indicator,c/kg cwt,22951.0,1052.5748103133
2025-10-08,Sheep,6,National Light Lamb Indicator,c/kg cwt,23910.0,1062.4059568674
2025-10-09,Sheep,6,National Light Lamb Indicator,c/kg cwt,26976.0,1055.5447974199
2025-10-10,Sheep,6,National Light Lamb Indicator,c/kg cwt,27963.0,1046.6923648536
2025-10-11,Sheep,6,National Light Lamb Indicator,c/kg cwt,27963.0,1046.6923648536
2025-10-12,Sheep,6,National Light Lamb Indicator,c/kg cwt,27963.0,1046.6923648536
2025-10-13,Sheep,6,National Light Lamb Indicator,c/kg cwt,35025.0,1021.6582302041
2025-10-14,Sheep,6,National Light Lamb Indicator,c/kg cwt,38676.0,998.9174294627
2025-10-15,Sheep,6,National Light Lamb Indicator,c/kg cwt,36159.0,985.4929809176
2025-10-16,Sheep,6,National Light Lamb Indicator,c/kg cwt,35468.0,971.9840633613
2025-10-17,Sheep,6,National Light Lamb Indicator,c/kg cwt,34220.0,973.6041316365
2025-10-18,Sheep,6,National Light Lamb Indicator,c/kg cwt,34220.0,973.6041316365
2025-10-19,Sheep,6,National Light Lamb Indicator,c/kg cwt,34220.0,973.6041316365
2025-10-20,Sheep,6,National Light Lamb Indicator,c/kg cwt,30915.0,983.1791733301
2025-10-21,Sheep,6,National Light Lamb Indicator,c/kg cwt,25156.0,989.3129420099
2025-10-22,Sheep,6,National Light Lamb Indicator,c/kg cwt,26516.0,980.0045805363
2025-10-23,Sheep,6,National Light Lamb Indicator,c/kg cwt,24537.0,985.0247236785
2025-10-24,Sheep,6,National Light Lamb Indicator,c/kg cwt,24995.0,984.4885493819
2025-10-25,Sheep,6,National Light Lamb Indicator,c/kg cwt,24995.0,984.4885493819
2025-10-26,Sheep,6,National Light Lamb Indicator,c/kg cwt,24995.0,984.4885493819
2025-10-27,Sheep,6,National Light Lamb Indicator,c/kg cwt,25302.0,993.0959159434
2025-10-28,Sheep,6,National Light Lamb Indicator,c/kg cwt,23979.0,1000.8992666083
2025-10-29,Sheep,6,National Light Lamb Indicator,c/kg cwt,23312.0,1016.8808202857
2025-10-30,Sheep,6,National Light Lamb Indicator,c/kg cwt,23218.0,1027.7323613576
2025-10-31,Sheep,6,National Light Lamb Indicator,c/kg cwt,23540.0,1032.521783989
2025-11-01,Sheep,6,National Light Lamb Indicator,c/kg cwt,23540.0,1032.521783989
2025-11-02,Sheep,6,National Light Lamb Indicator,c/kg cwt,23540.0,1032.521783989
2025-11-03,Sheep,6,National Light Lamb Indicator,c/kg cwt,23885.0,1038.2192727109
2025-11-04,Sheep,6,National Light Lamb Indicator,c/kg cwt,25229.0,1048.2893814499
2025-11-05,Sheep,6,National Light Lamb Indicator,c/kg cwt,25266.0,1048.239251124
2025-11-06,Sheep,6,National Light Lamb Indicator,c/kg cwt,26047.0,1045.8048113679
2025-11-07,Sheep,6,National Light Lamb Indicator,c/kg cwt,24973.0,1043.6709336003
2025-11-08,Sheep,6,National Light Lamb Indicator,c/kg cwt,24973.0,1043.6709336003
2025-11-09,Sheep,6,National Light Lamb Indicator,c/kg cwt,24973.0,1043.6709336003
2025-11-10,Sheep,6,National Light Lamb Indicator,c/kg cwt,24625.0,1041.4002456853
2025-11-11,Sheep,6,National Light Lamb Indicator,c/kg cwt,23100.0,1035.2419192121
2025-11-12,Sheep,6,National Light Lamb Indicator,c/kg cwt,26713.0,1045.443584195
2025-11-13,Sheep,6,National Light Lamb Indicator,c/kg cwt,25667.0,1053.7042997
2025-11-14,Sheep,6,National Light Lamb Indicator,c/kg cwt,26286.0,1056.6338559423
2025-11-15,Sheep,6,National Light Lamb Indicator,c/kg cwt,26286.0,1056.6338559423
2025-11-16,Sheep,6,National Light Lamb Indicator,c/kg cwt,26286.0,1056.6338559423
2025-11-17,Sheep,6,National Light Lamb Indicator,c/kg cwt,26454.0,1075.5745232819
2025-11-18,Sheep,6,National Light Lamb Indicator,c/kg cwt,25671.0,1059.0050762534
2025-11-19,Sheep,6,National Light Lamb Indicator,c/kg cwt,25652.0,1069.495824388
2025-11-20,Sheep,6,National Light Lamb Indicator,c/kg cwt,24729.0,1070.9165770634
2025-11-21,Sheep,6,National Light Lamb Indicator,c/kg cwt,24314.0,1070.4266640495
2025-11-22,Sheep,6,National Light Lamb Indicator,c/kg cwt,24314.0,1070.4266640495
2025-11-23,Sheep,6,National Light Lamb Indicator,c/kg cwt,24314.0,1070.4266640495
2025-11-24,Sheep,6,National Light Lamb Indicator,c/kg cwt,26158.0,1050.4066537503
2025-11-25,Sheep,6,National Light Lamb Indicator,c/kg cwt,28522.0,1059.2115714747
2025-11-26,Sheep,6,National Light Lamb Indicator,c/kg cwt,29854.0,1050.717944865
2025-11-27,Sheep,6,National Light Lamb Indicator,c/kg cwt,32070.0,1046.4366288463
2025-11-28,Sheep,6,National Light Lamb Indicator,c/kg cwt,32509.0,1044.8604494786
2025-11-29,Sheep,6,National Light Lamb Indicator,c/kg cwt,32509.0,1044.8604494786
